ISCO,job_title,category,category_label
7233,iron cabinet fitter,14,"Metal, machinery and related trades workers"
9333,bond worker,22,"Labourers in mining, construction, manufacturing and transport"
7223,cable machinist,14,"Metal, machinery and related trades workers"
8219,metal furniture assembler,19,Assemblers
9312,lock man,22,"Labourers in mining, construction, manufacturing and transport"
2163,jewellery designer and sculptural artist,3,Science and engineering professionals
7315,glass designer,15,Handicraft and printing workers
1344,frontline manager,2,Production and specialised services managers
3118,printing machine technician,3,Science and engineering associate professionals
3339,venue booker & promoter,6,Business and administration associate professionals
6121,goat breeder,12,Market-oriented skilled agricultural workers
4413,press corrector,9,Other clerical support workers
4321,weigh bridgeman,9,Numerical and material recording clerks
3153,multi-crew pilot,3,Science and engineering associate professionals
8131,perfume plant worker,18,Stationary plant and machine operators
2144,welder-fabricator engineer,3,Science and engineering professionals
2423,job placement consultant,6,Business and administration professionals
3122,electrical equipment manufacturing supervisor,3,Science and engineering associate professionals
7233,hydraulic brake inspector,14,"Metal, machinery and related trades workers"
3123,power lines installation and commissioning supervisor,3,Science and engineering associate professionals
5245,supermarket filling station specialised seller,11,Sales workers
3311,swaps administrator,6,Business and administration associate professionals
1323,quantity surveyor,2,Production and specialised services managers
2642,architecture critic,8,"Legal, social and cultural professionals"
2152,optoelectronic technology engineering expert,3,Science and engineering professionals
2310,higher education classical languages teacher,5,Teaching professionals
2659,voice actress and puppeteer,8,"Legal, social and cultural professionals"
3311,arbitragist,6,Business and administration associate professionals
7533,spangle sewer,17,"Food processing, wood working, garment and other craft and related trades workers"
5311,live-in caregiver,10,Personal care workers
3421,track and field athlete,8,"Legal, social, cultural and related associate professionals"
2310,higher education nursing teacher,5,Teaching professionals
2411,audit leader,6,Business and administration professionals
4211, post office,9,Customer services clerks
6112,tree doctor,12,Market-oriented skilled agricultural workers
8181,filler-in,18,Stationary plant and machine operators
5414,park warden,10,Protective services workers
7223,slotter machinist,14,"Metal, machinery and related trades workers"
2659,community & participatory artist,8,"Legal, social and cultural professionals"
8153,conveyor belt machinist,18,Stationary plant and machine operators
5113,museum guide,10,Personal service workers
8111,coal attendant,18,Stationary plant and machine operators
2352,behaviour teacher,5,Teaching professionals
1321,production control supervisor,2,Production and specialised services managers
3435,assistant motion picture director,8,"Legal, social, cultural and related associate professionals"
8142,plastic rolling machine setter,18,Stationary plant and machine operators
8153,dress finisher,18,Stationary plant and machine operators
8182,boiler room attendant,18,Stationary plant and machine operators
2422,international manager,6,Business and administration professionals
7536,iron pattern cutter,17,"Food processing, wood working, garment and other craft and related trades workers"
8111,catch knocker,18,Stationary plant and machine operators
3331,international trade compliance specialist in mining,6,Business and administration associate professionals
2433,industrial solar power sales consultant,6,Business and administration professionals
2413,associate,6,Business and administration professionals
7543,locomotive quality compliance supervisor,17,"Food processing, wood working, garment and other craft and related trades workers"
3331,assistant import export specialist in office machinery and equipment,6,Business and administration associate professionals
5223,baby fashion salesperson,11,Sales workers
8311,diesel engine driver,20,Drivers and mobile plant operators
2161,formwork designer,3,Science and engineering professionals
8151,tow-to-top converter attendant,18,Stationary plant and machine operators
2310,instructor of medicine,5,Teaching professionals
8183,packaging and filling operator,18,Stationary plant and machine operators
