,occupation_name,state_name,label,value
409,Assemblers,Florida,job_offer_data,0.0035625973926150995
410,Building and Related Trades Workers (excluding Electricians),Florida,job_offer_data,0.02532107371191706
411,Business and administration professionals,Florida,job_offer_data,0.041818257954902925
412,"Chief executives, senior officials and legislators",Florida,job_offer_data,0.0288002600551515
413,Cleaners and helpers,Florida,job_offer_data,0.03170563441933735
414,Commissioned armed forces officers,Florida,job_offer_data,0.003142505637960662
415,Drivers and mobile plant operators,Florida,job_offer_data,0.026441085031969475
416,Electrical and Electronics Trades Workers,Florida,job_offer_data,0.018739135325398
417,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Florida,job_offer_data,0.015194526682072117
418,General and keyboard clerks,Florida,job_offer_data,0.038133760617121856
419,Handicraft and printing workers,Florida,job_offer_data,0.005759809492176776
420,Health professionals,Florida,job_offer_data,0.03535112477669683
421,Information and communications technology professionals,Florida,job_offer_data,0.019596478917825372
422,"Labourers in mining, construction, manufacturing and transport",Florida,job_offer_data,0.031695652744730164
423,"Legal, social and cultural professionals",Florida,job_offer_data,0.028372989991853594
424,Market-oriented skilled agricultural workers,Florida,job_offer_data,0.007833330317701654
425,"Metal, machinery and related trades workers",Florida,job_offer_data,0.01661308928589808
426,Personal service workers,Florida,job_offer_data,0.045622204786644124
427,Production and Specialized Services Managers,Florida,job_offer_data,0.02430145331328217
428,Sales workers,Florida,job_offer_data,0.03150943353192949
429,Science and engineering professionals,Florida,job_offer_data,0.025574368616736235
430,Stationary plant and machine operators,Florida,job_offer_data,0.009580459385173585
431,Teaching professionals,Florida,job_offer_data,0.021373199966304258
432,Building and Related Trades Workers (excluding Electricians),Georgia,employment,0.0204589056773799
433,Business and administration professionals,Georgia,employment,0.02489444767206685
434,"Chief executives, senior officials and legislators",Georgia,employment,0.025203623199792004
435,Cleaners and helpers,Georgia,employment,0.026398438656115394
436,Commissioned armed forces officers,Georgia,employment,0.006174399488403574
437,Drivers and mobile plant operators,Georgia,employment,0.02562740780440639
438,Electrical and Electronics Trades Workers,Georgia,employment,0.011030766431407674
439,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Georgia,employment,0.015098938406257992
440,General and keyboard clerks,Georgia,employment,0.02696415967834474
441,Handicraft and printing workers,Georgia,employment,0.006041300664210404
442,Health professionals,Georgia,employment,0.021666426524637912
443,Information and communications technology professionals,Georgia,employment,0.016183913704226286
444,"Labourers in mining, construction, manufacturing and transport",Georgia,employment,0.022729951263980832
445,"Legal, social and cultural professionals",Georgia,employment,0.022444383668516393
446,Market-oriented skilled agricultural workers,Georgia,employment,0.005131636280456473
447,"Metal, machinery and related trades workers",Georgia,employment,0.015996189712988582
448,Personal service workers,Georgia,employment,0.03174687715254008
449,Production and Specialized Services Managers,Georgia,employment,0.02192896248567734
450,Sales workers,Georgia,employment,0.024748232653042223
451,Science and engineering professionals,Georgia,employment,0.018197574347720884
452,Stationary plant and machine operators,Georgia,employment,0.01204633252952663
453,Teaching professionals,Georgia,employment,0.0211700712526743
454,Building and Related Trades Workers (excluding Electricians),Georgia,job_offer_data,0.020393838463472487
455,Business and administration professionals,Georgia,job_offer_data,0.02477192347196252
456,"Chief executives, senior officials and legislators",Georgia,job_offer_data,0.02491701894103515
457,Cleaners and helpers,Georgia,job_offer_data,0.026241605234803532
458,Commissioned armed forces officers,Georgia,job_offer_data,0.006099555473337343
459,Drivers and mobile plant operators,Georgia,job_offer_data,0.025601797622329052
460,Electrical and Electronics Trades Workers,Georgia,job_offer_data,0.011016220625570708
461,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Georgia,job_offer_data,0.01501560287429449
462,General and keyboard clerks,Georgia,job_offer_data,0.026881581473483924
463,Handicraft and printing workers,Georgia,job_offer_data,0.005934386066003992
464,Health professionals,Georgia,job_offer_data,0.021686230478465098
465,Information and communications technology professionals,Georgia,job_offer_data,0.016094924754040868
466,"Labourers in mining, construction, manufacturing and transport",Georgia,job_offer_data,0.022682552996109256
467,"Legal, social and cultural professionals",Georgia,job_offer_data,0.022382486689769623
468,Market-oriented skilled agricultural workers,Georgia,job_offer_data,0.00500352883054199
469,"Metal, machinery and related trades workers",Georgia,job_offer_data,0.015943835658345635
470,Personal service workers,Georgia,job_offer_data,0.031810989522851725
471,Production and Specialized Services Managers,Georgia,job_offer_data,0.022290444031988113
472,Sales workers,Georgia,job_offer_data,0.024655441988265633
473,Science and engineering professionals,Georgia,job_offer_data,0.018061795362633016
474,Stationary plant and machine operators,Georgia,job_offer_data,0.011976994999882935
475,Teaching professionals,Georgia,job_offer_data,0.021121519021226786
476,Building and Related Trades Workers (excluding Electricians),Hawaii,employment,0.0036783330727921414
477,Business and administration professionals,Hawaii,employment,0.004424778721075488
478,"Chief executives, senior officials and legislators",Hawaii,employment,0.0030774653700726116
479,Cleaners and helpers,Hawaii,employment,0.004459519240197426
480,Commissioned armed forces officers,Hawaii,employment,0.0007789308287675042
481,Drivers and mobile plant operators,Hawaii,employment,0.003679635787842892
482,Electrical and Electronics Trades Workers,Hawaii,employment,0.0019391835056839584
483,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Hawaii,employment,0.0017947172368494337
484,General and keyboard clerks,Hawaii,employment,0.005236020117284669
485,Handicraft and printing workers,Hawaii,employment,0.001279109975842573
486,Health professionals,Hawaii,employment,0.002731274823399742
487,Information and communications technology professionals,Hawaii,employment,0.002227881356554128
488,"Labourers in mining, construction, manufacturing and transport",Hawaii,employment,0.004061034273429884
489,"Legal, social and cultural professionals",Hawaii,employment,0.0031364439826602
490,"Metal, machinery and related trades workers",Hawaii,employment,0.0018181886250836202
491,Personal service workers,Hawaii,employment,0.00785263036299416
492,Production and Specialized Services Managers,Hawaii,employment,0.002828090928475069
493,Sales workers,Hawaii,employment,0.005090285968933504
494,Science and engineering professionals,Hawaii,employment,0.002740764142855558
495,Stationary plant and machine operators,Hawaii,employment,0.001437560848735778
496,Teaching professionals,Hawaii,employment,0.003843117532476815
497,Building and Related Trades Workers (excluding Electricians),Hawaii,job_offer_data,0.003673958241468768
498,Business and administration professionals,Hawaii,job_offer_data,0.004399736290956959
499,"Chief executives, senior officials and legislators",Hawaii,job_offer_data,0.003055590672821266
500,Cleaners and helpers,Hawaii,job_offer_data,0.004454115727044408
501,Commissioned armed forces officers,Hawaii,job_offer_data,0.0007600443776942664
502,Drivers and mobile plant operators,Hawaii,job_offer_data,0.0036810100743975283
503,Electrical and Electronics Trades Workers,Hawaii,job_offer_data,0.001925280975414808
504,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Hawaii,job_offer_data,0.0017875766712688668
505,General and keyboard clerks,Hawaii,job_offer_data,0.005227424111103925
506,Handicraft and printing workers,Hawaii,job_offer_data,0.0012568234880428167
507,Health professionals,Hawaii,job_offer_data,0.002726033883176758
508,Information and communications technology professionals,Hawaii,job_offer_data,0.002229676034921587
509,"Labourers in mining, construction, manufacturing and transport",Hawaii,job_offer_data,0.004056943424929738
510,"Legal, social and cultural professionals",Hawaii,job_offer_data,0.0031403652061853596
511,"Metal, machinery and related trades workers",Hawaii,job_offer_data,0.001804138423520068
512,Personal service workers,Hawaii,job_offer_data,0.007879739478650115
